state,county,fips,population,date,n_obs,resp_n,asthma_n,pneum_n,acute_bronch_n,copd_n,cvd_n,ihd_n,arrythmia_n,hf_n,cereb_vas_n,mi_n,broken_arm_n,wrf_pm,wrf_nf_pm,wrf_smk_pm,geo_wt_pm,krig_pm,background_pm,geo_smk_pm,krig_smk_pm,wrf_temp
WA,Lincoln,53043,10445,2012-08-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6681015488237,8.41321381619448,4.25488773262924,3.70432784026178,3.37452719371784,6.16590282304277,0.0,0.0,302.346612892961
WA,Lincoln,53043,10445,2012-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4973275186739,8.76625566522836,2.73107185344555,4.56751705521147,4.26014278411753,6.16590282304277,0.0,0.0,304.655688755803
WA,Lincoln,53043,10445,2012-08-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9794324935018,11.4968145648498,4.48261792865202,7.6202468923938,6.98111319819438,6.16590282304277,1.4543440693510301,0.815210375151617,304.682060488839
WA,Lincoln,53043,10445,2012-08-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5931515242696,11.5821376013731,4.01101392289647,8.11009649610565,7.55246102636949,6.16590282304277,1.94419367306288,1.38655820332672,305.875684259051
WA,Lincoln,53043,10445,2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7180137304002,14.7352607791774,2.98275295122287,7.40943057002356,7.00906937953323,6.16590282304277,1.24417659051398,0.846128096499905,300.800228280529
WA,Lincoln,53043,10445,2012-08-09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3209167009413,14.9614647087448,2.35945199219652,5.24750847277697,4.50982811697705,6.16590282304277,0.143804742636612,0.0,300.918133526316
WA,Lincoln,53043,10445,2012-08-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9460056900561,13.1039583924648,1.84204729759129,5.37245453533349,4.8987549361526,6.16590282304277,0.102362101905761,0.0,301.563245924676
WA,Lincoln,53043,10445,2012-08-11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6427152030487,11.9980454875682,0.644669715480502,8.82232189424403,8.63126767350852,6.16590282304277,2.65641907120127,2.46536485046575,301.31086454852
WA,Lincoln,53043,10445,2012-08-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6955580819479,9.4406109060221,2.25494717592579,11.9477786792115,12.0268385229917,6.16590282304277,5.78187585616871,5.86093569994896,303.75111764474
WA,Lincoln,53043,10445,2012-08-13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.8019913403261,11.2182183859504,9.58377295437573,11.5357124723549,11.0468183623873,6.16590282304277,5.36980964931212,4.88091553934454,303.779381508052
WA,Lincoln,53043,10445,2012-08-14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1473276197521,8.25486901957125,1.89245860018087,15.7874282483044,16.0724046188943,6.16590282304277,9.62152542526159,9.90650179585154,300.798790980989
WA,Lincoln,53043,10445,2012-08-15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.25499060537649,6.10413058810461,0.152863547828033,4.09357971641249,3.99593635343102,6.16590282304277,0.0,0.0,296.964680792355
WA,Lincoln,53043,10445,2012-08-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9345067216066,5.06043349347294,1.87407322813365,4.50515070120932,4.44930707219246,6.16590282304277,0.0198336987116589,2.50917290445744e-4,300.213603642315
WA,Lincoln,53043,10445,2012-08-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1291440033901,5.50250272264158,7.6266412807485,6.16228946126072,5.83501100131023,6.16590282304277,0.445603781839309,0.110540716092514,302.907096841951
WA,Lincoln,53043,10445,2012-08-18,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.877373396348201,6.31879326155973,5.55858013478852,6.54942526677406,6.23733355739036,6.16590282304277,0.557069002809234,0.216179435689044,304.432073694898
WA,Lincoln,53043,10445,2012-08-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1608982740619,7.55766409767812,14.6032341763838,10.081996575266,8.99726908319947,6.16590282304277,3.91609375222319,2.8313662601567,302.993321753822
WA,Lincoln,53043,10445,2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5024013861417,13.4372783258256,9.06512306031611,11.2525714004621,10.122632286495,6.16590282304277,5.08666857741935,3.95672946345223,301.461350511822
WA,Lincoln,53043,10445,2012-08-21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.6009515712923,13.7905918876025,7.81035968368978,10.9450073818334,10.3835456516191,6.16590282304277,4.77910455879068,4.2176428285763,298.674843414233
WA,Lincoln,53043,10445,2012-08-22,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1059885968456,11.6885082943681,3.41748030247754,5.7256442823403,5.31770760581604,6.16590282304277,0.132752738786925,0.00152667837658443,295.541457523372
WA,Lincoln,53043,10445,2012-08-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98548404923,8.71235103328239,4.27313301594758,5.19328479047559,4.85936449342551,6.16590282304277,0.00357149812952261,0.0,294.162201721206
WA,Lincoln,53043,10445,2012-08-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57313397104756,6.14345814219114,1.43582925729053,3.19873200147957,2.96069235575085,6.16590282304277,0.0,0.0,291.77350177097
WA,Lincoln,53043,10445,2012-08-25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76245644498643,7.29903875436603,0.464188747221538,2.91964579687634,2.76660131309644,6.16590282304277,0.0,0.0,296.921702931485
WA,Lincoln,53043,10445,2012-08-26,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,22.9710046837154,7.91727938194241,15.053725301773,9.85763554164555,8.67731261817538,6.16590282304277,3.69173271860279,2.51140979513261,298.322042129129
WA,Lincoln,53043,10445,2012-08-27,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.9997762781971,10.5647080616712,7.43506821652589,10.3171520045336,9.96308430660195,6.16590282304277,4.15124918149088,3.79718148355919,297.109874262624
WA,Lincoln,53043,10445,2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9995462601095,11.0342661629139,9.96528009719558,10.3802800128781,9.83928779547138,6.16590282304277,4.21437718983531,3.67338497242861,296.118453937519
WA,Lincoln,53043,10445,2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6764721707631,12.3437323926319,0.363854815725268,3.57848828279021,3.09549334896537,6.16590282304277,0.0,0.0,292.753022843044
WA,Lincoln,53043,10445,2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5090183022709,12.8739623170444,4.63505598522652,4.2882586029651,3.74639014754255,6.16590282304277,0.0,0.0,295.530351759163
WA,Lincoln,53043,10445,2012-08-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0881303976394,11.1153789633741,11.9727514342654,5.1059483086225,4.16068907812169,6.16590282304277,0.0864135318155087,0.0,295.507497785841
WA,Lincoln,53043,10445,2012-09-01,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94244830627309,7.9431950994907,2.92303001396062e-5,3.60492093210388,3.32593229821826,6.16590282304277,0.0,0.0,295.225217941064
WA,Lincoln,53043,10445,2012-09-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79105323416024,9.79048972537936,0.00118352234732299,4.02240326372794,3.77493891640584,6.16590282304277,0.0,0.0,295.384785580211
WA,Lincoln,53043,10445,2012-09-03,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4118176558878,11.2162731836658,0.195544472222057,3.9593041142962,3.61290720390966,6.16590282304277,3.94139932849455e-4,0.0,296.896226763309
WA,Lincoln,53043,10445,2012-09-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81719717415143,6.00765732042485,0.809539853726575,2.92959584600255,2.70017046705929,6.16590282304277,0.0,0.0,296.754933733641
WA,Lincoln,53043,10445,2012-09-05,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15466459439305,6.0316962663324,1.12296832806065,3.53799333768039,3.01648472299866,6.16590282304277,2.94217132972129e-4,0.0,298.15306493264
WA,Lincoln,53043,10445,2012-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50528736193351,6.43340138646409,0.0718859754694259,2.88040869848922,2.68086431746198,6.16590282304277,0.0,0.0,296.345334667598
WA,Lincoln,53043,10445,2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03814690407145,8.63226789631918,0.405879007752267,3.92930086824939,3.6510968117005,6.16590282304277,0.0,0.0,299.551229917882
WA,Lincoln,53043,10445,2012-09-08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8619624715324,9.11311897719973,12.7488434943327,6.53751573694762,5.680687745282,6.16590282304277,0.677182735257884,0.206360824233566,302.873929149877
WA,Lincoln,53043,10445,2012-09-09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4013968648137,13.0362185260618,15.3651783387519,8.91658778466761,7.99215331794149,6.16590282304277,2.75068496162484,1.82625049489872,297.68957924383
WA,Lincoln,53043,10445,2012-09-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4720263967329,8.509097593527,7.96292880320592,15.0716724430579,14.9030664743738,6.16590282304277,8.90576962001514,8.73716365133106,288.959407177696
WA,Lincoln,53043,10445,2012-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67696812386129,6.85006552107887,1.82690260278242,9.3497981981081,9.43613418634889,6.16590282304277,3.18389537506534,3.27023136330612,289.238624261254
WA,Lincoln,53043,10445,2012-09-12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5422589473791,9.51008260734075,1.03217634003833,9.79094335889536,9.71613409612536,6.16590282304277,3.62504053585259,3.55023127308259,293.506325454281
WA,Lincoln,53043,10445,2012-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3541835780822,9.26107759209676,40.0931059859855,8.69292658211501,7.11025338151572,6.16590282304277,2.90413395101683,1.47563685133738,299.241201765402
WA,Lincoln,53043,10445,2012-09-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4559812053999,11.874878544273,60.581102661127,24.0736795006484,21.8454383049492,6.16590282304277,17.9077766776057,15.6795354819064,301.051444636892
WA,Lincoln,53043,10445,2012-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7105134076237,11.1553054435883,19.5552079640354,25.1663173879031,24.6073456907934,6.16590282304277,19.0004145648603,18.4414428677507,299.373329086698
WA,Lincoln,53043,10445,2012-09-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50059251016784,5.96267875325101,1.53791375691684,9.64814684907822,9.8068498617076,6.16590282304277,3.48458755666151,3.64289006364515,297.24033034891
WA,Lincoln,53043,10445,2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53307531170426,6.16786343290295,0.365211878801308,4.82431311267833,4.72979238706742,6.16590282304277,0.238099263787943,0.125044279855723,298.815971668477
WA,Lincoln,53043,10445,2012-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8455834221724,12.2853608438826,29.5602225782898,12.6471951213976,10.9548109366316,6.16590282304277,6.48129229835484,4.78890811358884,300.709860981539
WA,Lincoln,53043,10445,2012-09-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8811007844235,13.3429247105827,56.5381760738408,22.7731401123125,20.4371025959167,6.16590282304277,16.6072372892698,14.2711997728739,299.29344929992
WA,Lincoln,53043,10445,2012-09-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2217712039665,11.1436587807995,15.0781124231671,25.7477687077051,25.6401642622418,6.16590282304277,19.5818658846624,19.474261439199,301.110434016519
WA,Lincoln,53043,10445,2012-09-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3073324406921,11.7804343877556,10.5268980529366,21.2332987859973,19.0393810683244,6.16590282304277,15.0673959629546,12.8734782452817,302.216125850427
WA,Lincoln,53043,10445,2012-09-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4709129161037,16.9422875045827,37.528625411521,23.1621782145511,21.0797505266139,6.16590282304277,16.9962753915083,14.9138477035712,297.118859292385
WA,Lincoln,53043,10445,2012-09-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2731216085083,16.0442409903784,32.2288806181299,29.8542111958553,27.5297079437922,6.16590282304277,23.6883083728125,21.3638051207494,297.273870262554
WA,Lincoln,53043,10445,2012-09-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2277328160297,17.2784300931412,40.9493027228885,28.5450388559342,25.9859938851058,6.16590282304277,22.3791360328914,19.820091062063,296.535985298898
WA,Lincoln,53043,10445,2012-09-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1966838967463,15.0027827075099,17.1939011892364,21.015506189661,20.4759074923442,6.16590282304277,14.8496033666183,14.3100046693015,294.556374120479
WA,Lincoln,53043,10445,2012-09-26,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8252075923019,14.0944174812529,7.73079011104902,19.9041728268099,19.7472452197365,6.16590282304277,13.7382700037671,13.5813423966937,294.940112231831
WA,Lincoln,53043,10445,2012-09-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0114199899783,14.930249172591,10.0811708173873,17.4563132050594,17.2652027615774,6.16590282304277,11.2904103820166,11.0992999385347,297.136172569077
WA,Lincoln,53043,10445,2012-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8234446910799,16.1200953034775,12.7033493876024,20.4418525202577,19.9518105173597,6.16590282304277,14.275949697215,13.7859076943169,298.397745221157
WA,Lincoln,53043,10445,2012-09-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1981511991399,15.1314381737105,2.06671302542942,16.3869495126599,16.3089583294219,6.16590282304277,10.2210466896172,10.1430555063791,295.055886142979
WA,Lincoln,53043,10445,2012-09-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9990418903559,11.3654215358235,0.161938014047454,7.25356032582962,7.10028893207113,6.16590282304277,1.16117552818181,0.979075437250374,294.202548432293
WA,Lincoln,53043,10445,2012-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.755940119936,5.1658256926165,12.5901144273195,11.3648394939596,10.9632139853381,6.16590282304277,5.1989366709168,4.79731116229532,295.359401390593
WA,Lincoln,53043,10445,2012-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48063033521478,6.08758831735607,2.39304201785872,4.74048835744029,4.61990468228603,6.16590282304277,0.267496173183972,0.121310319191197,285.816536931162
WA,Lincoln,53043,10445,2012-10-03,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.97843939935654,6.18346217979338,0.79497721956316,4.81693689402957,4.80529034399902,6.16590282304277,0.364521732037922,0.276903453200533,285.169498945411
WA,Lincoln,53043,10445,2012-10-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29999866894898,5.95434096909245,0.345657699856531,4.17396157396296,4.14958541428092,6.16590282304277,0.144326213313753,0.0809329579409036,285.072117747436
WA,Lincoln,53043,10445,2012-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00283300266651,6.62860604562432,0.374226957042186,5.93594014091303,6.00799251495978,6.16590282304277,0.566333569777418,0.511828625362018,286.100842829286
WA,Lincoln,53043,10445,2012-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95392692503793,7.23423223164225,1.71969469339569,7.78126871698118,7.894438553051,6.16590282304277,1.65531760447084,1.73224426332626,288.076580082156
WA,Lincoln,53043,10445,2012-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3078629190612,9.1289483017395,5.17891461732169,12.1362817514935,12.3252254451821,6.16590282304277,5.9703789284507,6.15932262213931,289.745774665915
WA,Lincoln,53043,10445,2012-10-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0445706259914,10.555115886825,3.48945473916635,14.1378600356155,14.4454320022699,6.16590282304277,7.97195721257273,8.27952917922712,289.982641260131
WA,Lincoln,53043,10445,2012-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7960575485089,12.4120536999662,3.38400384854273,10.3851987665221,10.4085468662679,6.16590282304277,4.21929594347936,4.24264404322512,289.79745886695
WA,Lincoln,53043,10445,2012-10-10,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.5668933392366,12.2185781714095,11.3483151678271,11.8571314595523,11.7000390930663,6.16590282304277,5.69122863650953,5.53413627002353,290.111172658458
WA,Lincoln,53043,10445,2012-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7679660724743,11.3002936742838,30.4676723981906,12.5827861896062,11.8580943792727,6.16590282304277,6.41688336656348,5.69219155622992,289.672162440284
WA,Lincoln,53043,10445,2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7138026970146,14.0400729960201,4.67372970099456,12.0479441473594,11.9748954638638,6.16590282304277,5.88204132431663,5.80899264082105,288.98807353655
WA,Lincoln,53043,10445,2012-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1437656721727,13.1650226547528,0.0201707388813447,4.38599889268073,4.06387122515884,6.16590282304277,0.0632513925744493,0.00398979624046435,288.129084709519
WA,Lincoln,53043,10445,2012-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9424158445143,15.2895075496507,0.652908294863647,3.0920801706611,2.55092724054436,6.16590282304277,0.0,0.0,291.360701802323
WA,Lincoln,53043,10445,2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0433514277996,15.6577062081576,0.38585916859728697,2.95446454089616,2.4211854689181602,6.16590282304277,0.0,0.0,288.118891959767
WA,Lincoln,53043,10445,2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5590502590121,11.187233801739,0.371816457273048,2.51062885247255,2.14760624357891,6.16590282304277,0.0,0.0,284.658096960811
WA,Lincoln,53043,10445,2012-10-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.729547558833,9.22761108828419,3.50193647054885,3.77707128677338,3.52389753301503,6.16590282304277,0.0,0.0,282.792928037113
WA,Lincoln,53043,10445,2012-10-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.092065339325,12.3643388040454,17.7277265352795,12.3796876990122,12.0127373779011,6.16590282304277,6.21378487596948,5.84683455485829,290.197431065471
WA,Lincoln,53043,10445,2012-10-19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1556448504749,14.0026802195678,0.153439552544016,6.35865725709229,6.14091321357303,6.16590282304277,0.382882597235429,0.271369094625111,287.206588596043
WA,Lincoln,53043,10445,2012-10-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4411088645996,9.60035405629688,0.840754808302697,2.5842630738301,2.29647420573503,6.16590282304277,0.0,0.0,281.318647140973
WA,Lincoln,53043,10445,2012-10-21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2969055649325,12.8241813367393,0.472724228193207,5.72323362799433,5.51118820674918,6.16590282304277,0.128198288091749,0.128643631011128,279.766575521035
WA,Lincoln,53043,10445,2012-10-22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27708682085,12.0861195213184,0.190967299531595,4.52314722552741,4.28134876956168,6.16590282304277,0.0,0.0,277.679687364208
WA,Lincoln,53043,10445,2012-10-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.941505081737,14.9985109978844,1.94299408385258,6.59064827368168,6.26062650878536,6.16590282304277,0.754255176001983,0.388763361362597,278.920263912218
WA,Lincoln,53043,10445,2012-10-24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7953022528502,16.8704987155732,1.92480353727696,6.42680599185618,6.00659122678651,6.16590282304277,0.457821331676145,0.138174108747841,276.961862532983
WA,Lincoln,53043,10445,2012-10-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6777702656495,17.23410711572,1.44366314992957,6.54676595468548,6.15456370845062,6.16590282304277,0.517177909329236,0.15078226803821,277.775506221548
WA,Lincoln,53043,10445,2012-10-26,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.505678942426,15.4281999671914,3.07747897523459,7.00461159523205,6.63471128148266,6.16590282304277,0.875542837495765,0.597163508747151,275.25198979611
WA,Lincoln,53043,10445,2012-10-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2371778014852,15.3337660303218,0.903411771163382,6.92120692770386,6.63262184668826,6.16590282304277,0.802212580272448,0.497596141514247,280.099483460865
WA,Lincoln,53043,10445,2012-10-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2001681554091,19.8169233341123,0.0,6.65890760128668,6.22781709375183,6.16590282304277,0.606415935934795,0.265807215614507,283.285373653821
WA,Lincoln,53043,10445,2012-10-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1695358571098,16.18107693095,0.0315903680458917,4.17053409286432,3.68828542951815,6.16590282304277,0.05254435165063,0.0,287.491298836051
WA,Lincoln,53043,10445,2012-10-30,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2083445347357,14.6575230864925,1.55082144824319,5.27343014602893,4.8901622783939,6.16590282304277,0.0561959230115966,0.0,284.62496660382
WA,Lincoln,53043,10445,2012-10-31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.991829093741,14.141087713566,3.85074138017499,8.56974648008096,8.35601355738415,6.16590282304277,2.4038436570382,2.19011073434138,287.310142080727
WA,Mason,53045,60795,2012-07-01,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72603327640622,1.74572979262872,5.9803034837775,3.11109642628172,3.16804355052519,5.7937870181306,0.0,0.0,289.911841557033
WA,Mason,53045,60795,2012-07-02,13.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,10.4222546231219,3.16266793262978,7.25958669049214,4.3710516889757,4.42911445181011,5.7937870181306,0.0,0.0,291.962016962314
WA,Mason,53045,60795,2012-07-03,9.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,5.88238943463892,6.05296221489424,0.00179971526717921,2.97608336451278,3.03027894063046,5.7937870181306,0.0,0.0,288.428443203721
WA,Mason,53045,60795,2012-07-04,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3724764171009909,10.2144172168198,0.020187813213965,8.62795044719922,8.79301254931537,5.7937870181306,2.83416342906862,2.99922553118477,293.368453437596
WA,Mason,53045,60795,2012-07-05,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8.27315134220262,11.4913451058134,0.0,8.42227203508869,8.58359476293098,5.7937870181306,2.63001425831824,2.79016602218339,293.836973340788
WA,Mason,53045,60795,2012-07-06,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.81180525321834,11.9369424355786,0.0138892237367814,4.63091340181186,4.71919043220182,5.7937870181306,0.0,0.0,291.715296652242
WA,Mason,53045,60795,2012-07-07,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0672916060204,14.7279764403409,0.233831268457728,5.51081975826538,5.58772828392979,5.7937870181306,0.0414405088126169,0.0538255729019513,295.926365992012
